"==========","========","=====","======","=====","======","=======","=======","======="
"      Date","    Time"," Temp","SpCond","  TDS","   Sal","  Press","  Depth","Battery"
"     y/m/d","hh:mm:ss","    C"," mS/cm","  g/L","   ppt","   psia"," meters","  volts"
"----------","--------","-----","------","-----","------","-------","-------","-------"
2025/12/18,22:35:08,9.21,0.055,0.036,0.02,19.481,3.366,6.6
2025/12/18,22:40:08,9.21,0.055,0.036,0.02,19.480,3.365,6.6
2025/12/18,22:45:08,9.21,0.055,0.036,0.02,19.465,3.354,6.6
2025/12/18,22:50:08,9.22,0.055,0.036,0.02,19.459,3.350,6.6
2025/12/18,22:55:08,9.22,0.055,0.036,0.02,19.437,3.334,6.6
2025/12/18,23:00:08,9.23,0.055,0.036,0.02,19.426,3.326,6.6
2025/12/18,23:05:08,9.23,0.055,0.036,0.02,19.422,3.324,6.6
2025/12/18,23:10:08,9.24,0.055,0.036,0.02,19.413,3.317,6.6
2025/12/18,23:15:08,9.24,0.055,0.036,0.02,19.398,3.307,6.6
2025/12/18,23:20:08,9.24,0.055,0.036,0.02,19.378,3.293,6.6
2025/12/18,23:25:08,9.25,0.055,0.036,0.02,19.375,3.291,6.6
2025/12/18,23:30:08,9.25,0.055,0.036,0.02,19.366,3.284,6.6
2025/12/18,23:35:08,9.26,0.055,0.035,0.02,19.342,3.267,6.6
2025/12/18,23:40:08,9.26,0.055,0.035,0.02,19.335,3.262,6.6
2025/12/18,23:45:08,9.26,0.054,0.035,0.02,19.324,3.255,6.6
2025/12/18,23:50:08,9.27,0.054,0.035,0.02,19.303,3.240,6.6
2025/12/18,23:55:08,9.27,0.054,0.035,0.02,19.280,3.224,6.6
2025/12/19,00:00:08,9.27,0.054,0.035,0.02,19.253,3.205,6.6
2025/12/19,00:05:08,9.28,0.054,0.035,0.02,19.232,3.190,6.6
2025/12/19,00:10:08,9.28,0.054,0.035,0.02,19.219,3.181,6.6
2025/12/19,00:15:08,9.29,0.054,0.035,0.02,19.202,3.168,6.6
2025/12/19,00:20:08,9.29,0.054,0.035,0.02,19.194,3.163,6.6
2025/12/19,00:25:08,9.29,0.054,0.035,0.02,19.181,3.154,6.7
2025/12/19,00:30:08,9.30,0.054,0.035,0.02,19.166,3.143,6.6
2025/12/19,00:35:08,9.30,0.054,0.035,0.02,19.147,3.130,6.6
2025/12/19,00:40:08,9.30,0.054,0.035,0.02,19.119,3.110,6.6
2025/12/19,00:45:08,9.31,0.054,0.035,0.02,19.110,3.104,6.6
2025/12/19,00:50:08,9.31,0.054,0.035,0.02,19.091,3.091,6.6
2025/12/19,00:55:08,9.32,0.054,0.035,0.02,19.088,3.088,6.6
2025/12/19,01:00:08,9.32,0.054,0.035,0.02,19.065,3.073,6.6
2025/12/19,01:05:08,9.32,0.053,0.035,0.02,19.048,3.061,6.6
2025/12/19,01:10:08,9.33,0.053,0.035,0.02,19.024,3.043,6.6
2025/12/19,01:15:08,9.33,0.053,0.035,0.02,19.024,3.043,6.6
2025/12/19,01:20:08,9.33,0.053,0.035,0.02,19.010,3.034,6.6
2025/12/19,01:25:08,9.34,0.053,0.035,0.02,19.003,3.029,6.6
2025/12/19,01:30:08,9.34,0.053,0.035,0.02,18.995,3.023,6.6
2025/12/19,01:35:08,9.35,0.053,0.035,0.02,18.978,3.011,6.6
2025/12/19,01:40:08,9.35,0.053,0.035,0.02,18.967,3.003,6.6
2025/12/19,01:45:08,9.35,0.053,0.034,0.02,18.969,3.005,6.6
2025/12/19,01:50:08,9.36,0.053,0.034,0.02,18.954,2.994,6.6
2025/12/19,01:55:08,9.36,0.053,0.034,0.02,18.969,3.005,6.6
2025/12/19,02:00:08,9.36,0.053,0.034,0.02,18.966,3.003,6.6
2025/12/19,02:05:08,9.37,0.053,0.034,0.02,18.951,2.992,6.6
2025/12/19,02:10:08,9.37,0.053,0.034,0.02,18.948,2.990,6.6
2025/12/19,02:15:08,9.37,0.053,0.034,0.02,18.932,2.979,6.6
2025/12/19,02:20:08,9.38,0.052,0.034,0.02,18.954,2.994,6.6
2025/12/19,02:25:08,9.38,0.052,0.034,0.02,18.967,3.003,6.6
2025/12/19,02:30:08,9.38,0.052,0.034,0.02,18.945,2.988,6.6
2025/12/19,02:35:08,9.39,0.052,0.034,0.02,18.956,2.995,6.6
2025/12/19,02:40:08,9.39,0.052,0.034,0.02,18.953,2.993,6.6
2025/12/19,02:45:08,9.39,0.052,0.034,0.02,18.961,2.999,6.6
2025/12/19,02:50:08,9.40,0.052,0.034,0.02,18.973,3.008,6.6
2025/12/19,02:55:08,9.40,0.052,0.034,0.02,18.961,2.999,6.6
2025/12/19,03:00:08,9.41,0.052,0.034,0.02,18.973,3.007,6.6
2025/12/19,03:05:08,9.41,0.052,0.034,0.02,18.982,3.014,6.6
2025/12/19,03:10:08,9.42,0.052,0.034,0.02,18.979,3.011,6.6
2025/12/19,03:15:08,9.42,0.052,0.034,0.02,18.998,3.025,6.6
2025/12/19,03:20:08,9.43,0.052,0.034,0.02,18.991,3.021,6.6
2025/12/19,03:25:08,9.43,0.052,0.034,0.02,18.995,3.023,6.6
2025/12/19,03:30:08,9.44,0.052,0.034,0.02,18.989,3.019,6.6
2025/12/19,03:35:08,9.44,0.052,0.034,0.02,18.963,3.001,6.6
2025/12/19,03:40:08,9.45,0.052,0.033,0.02,18.994,3.023,6.6
2025/12/19,03:45:08,9.46,0.051,0.033,0.02,18.991,3.021,6.6
2025/12/19,03:50:08,9.46,0.051,0.033,0.02,18.989,3.019,6.6
2025/12/19,03:55:08,9.47,0.051,0.033,0.02,18.997,3.024,6.6
2025/12/19,04:00:08,9.47,0.051,0.033,0.02,18.984,3.015,6.6
2025/12/19,04:05:08,9.48,0.051,0.033,0.02,19.023,3.043,6.6
2025/12/19,04:10:08,9.49,0.051,0.033,0.02,19.010,3.034,6.6
2025/12/19,04:15:08,9.49,0.051,0.033,0.02,19.025,3.045,6.6
2025/12/19,04:20:08,9.50,0.051,0.033,0.02,19.023,3.043,6.6
2025/12/19,04:25:08,9.51,0.051,0.033,0.02,19.032,3.049,6.6
2025/12/19,04:30:08,9.51,0.051,0.033,0.02,19.043,3.057,6.6
2025/12/19,04:35:08,9.52,0.051,0.033,0.02,19.049,3.061,6.6
2025/12/19,04:40:08,9.53,0.051,0.033,0.02,19.054,3.065,6.6
2025/12/19,04:45:08,9.53,0.051,0.033,0.02,19.068,3.075,6.6
2025/12/19,04:50:08,9.54,0.051,0.033,0.02,19.059,3.068,6.6
2025/12/19,04:55:08,9.55,0.051,0.033,0.02,19.069,3.075,6.6
2025/12/19,05:00:08,9.55,0.051,0.033,0.02,19.079,3.082,6.6
2025/12/19,05:05:08,9.56,0.051,0.033,0.02,19.069,3.075,6.6
2025/12/19,05:10:08,9.57,0.051,0.033,0.02,19.079,3.082,6.6
2025/12/19,05:15:08,9.58,0.051,0.033,0.02,19.103,3.099,6.6
2025/12/19,05:20:08,9.58,0.051,0.033,0.02,19.105,3.101,6.6
2025/12/19,05:25:08,9.59,0.051,0.033,0.02,19.113,3.106,6.6
2025/12/19,05:30:08,9.59,0.051,0.033,0.02,19.123,3.113,6.6
2025/12/19,05:35:08,9.60,0.050,0.033,0.02,19.135,3.121,6.6
2025/12/19,05:40:08,9.61,0.050,0.033,0.02,19.129,3.118,6.6
2025/12/19,05:45:08,9.61,0.050,0.033,0.02,19.137,3.123,6.6
2025/12/19,05:50:08,9.62,0.050,0.033,0.02,19.146,3.129,6.6
2025/12/19,05:55:08,9.63,0.050,0.033,0.02,19.166,3.143,6.6
2025/12/19,06:00:08,9.63,0.050,0.033,0.02,19.159,3.138,6.6
2025/12/19,06:05:08,9.64,0.050,0.033,0.02,19.167,3.144,6.6
2025/12/19,06:10:08,9.64,0.050,0.033,0.02,19.171,3.147,6.6
2025/12/19,06:15:08,9.65,0.050,0.033,0.02,19.191,3.161,6.6
2025/12/19,06:20:08,9.65,0.050,0.033,0.02,19.202,3.169,6.6
2025/12/19,06:25:08,9.66,0.050,0.033,0.02,19.211,3.175,6.6
2025/12/19,06:30:08,9.67,0.050,0.033,0.02,19.236,3.193,6.6
2025/12/19,06:35:08,9.67,0.050,0.033,0.02,19.253,3.205,6.6
2025/12/19,06:40:08,9.67,0.050,0.033,0.02,19.257,3.207,6.6
2025/12/19,06:45:08,9.68,0.050,0.033,0.02,19.244,3.199,6.6
2025/12/19,06:50:08,9.68,0.050,0.033,0.02,19.272,3.218,6.6
2025/12/19,06:55:08,9.69,0.050,0.033,0.02,19.290,3.230,6.6
2025/12/19,07:00:08,9.69,0.050,0.033,0.02,19.306,3.242,6.6
2025/12/19,07:05:08,9.69,0.050,0.033,0.02,19.326,3.256,6.6
2025/12/19,07:10:08,9.70,0.050,0.033,0.02,19.339,3.266,6.6
2025/12/19,07:15:08,9.70,0.050,0.033,0.02,19.343,3.268,6.6
2025/12/19,07:20:08,9.70,0.050,0.033,0.02,19.365,3.284,6.6
2025/12/19,07:25:08,9.70,0.050,0.033,0.02,19.383,3.296,6.6
2025/12/19,07:30:08,9.70,0.050,0.033,0.02,19.400,3.308,6.6
2025/12/19,07:35:08,9.70,0.050,0.033,0.02,19.424,3.325,6.6
2025/12/19,07:40:08,9.71,0.050,0.033,0.02,19.437,3.334,6.6
2025/12/19,07:45:08,9.71,0.050,0.033,0.02,19.453,3.345,6.6
2025/12/19,07:50:08,9.71,0.050,0.033,0.02,19.474,3.360,6.6
2025/12/19,07:55:08,9.70,0.050,0.033,0.02,19.500,3.379,6.6
2025/12/19,08:00:08,9.70,0.050,0.033,0.02,19.530,3.400,6.6
2025/12/19,08:05:08,9.70,0.050,0.033,0.02,19.556,3.418,6.6
2025/12/19,08:10:08,9.70,0.050,0.033,0.02,19.563,3.423,6.6
2025/12/19,08:15:08,9.70,0.050,0.033,0.02,19.582,3.437,6.6
2025/12/19,08:20:08,9.70,0.050,0.033,0.02,19.603,3.451,6.6
2025/12/19,08:25:08,9.70,0.050,0.033,0.02,19.611,3.457,6.6
2025/12/19,08:30:08,9.70,0.050,0.033,0.02,19.625,3.467,6.6
2025/12/19,08:35:08,9.70,0.050,0.033,0.02,19.647,3.482,6.7
2025/12/19,08:40:08,9.70,0.050,0.033,0.02,19.665,3.494,6.6
2025/12/19,08:45:08,9.69,0.050,0.033,0.02,19.678,3.504,6.6
2025/12/19,08:50:08,9.69,0.050,0.033,0.02,19.689,3.512,6.6
2025/12/19,08:55:08,9.69,0.050,0.033,0.02,19.711,3.528,6.6
2025/12/19,09:00:08,9.68,0.050,0.033,0.02,19.709,3.526,6.6
2025/12/19,09:05:08,9.68,0.050,0.033,0.02,19.733,3.543,6.6
2025/12/19,09:10:08,9.68,0.050,0.033,0.02,19.729,3.540,6.6
2025/12/19,09:15:08,9.67,0.050,0.033,0.02,19.739,3.547,6.6
2025/12/19,09:20:08,9.67,0.050,0.033,0.02,19.760,3.562,6.6
2025/12/19,09:25:08,9.66,0.050,0.033,0.02,19.754,3.558,6.6
2025/12/19,09:30:08,9.66,0.050,0.033,0.02,19.765,3.565,6.6
2025/12/19,09:35:08,9.65,0.050,0.033,0.02,19.773,3.571,6.6
2025/12/19,09:40:08,9.65,0.050,0.033,0.02,19.780,3.576,6.6
2025/12/19,09:45:08,9.64,0.050,0.033,0.02,19.779,3.576,6.6
2025/12/19,09:50:08,9.64,0.050,0.033,0.02,19.784,3.579,6.6
2025/12/19,09:55:08,9.63,0.050,0.033,0.02,19.799,3.589,6.6
2025/12/19,10:00:08,9.63,0.050,0.033,0.02,19.796,3.587,6.6
2025/12/19,10:05:08,9.62,0.050,0.033,0.02,19.796,3.587,6.6
2025/12/19,10:10:08,9.61,0.050,0.033,0.02,19.800,3.590,6.6
2025/12/19,10:15:08,9.60,0.050,0.033,0.02,19.793,3.585,6.6
2025/12/19,10:20:08,9.60,0.050,0.033,0.02,19.808,3.595,6.6
2025/12/19,10:25:08,9.59,0.050,0.033,0.02,19.792,3.584,6.6
2025/12/19,10:30:08,9.58,0.051,0.033,0.02,19.784,3.579,6.6
2025/12/19,10:35:08,9.57,0.051,0.033,0.02,19.789,3.582,6.6
2025/12/19,10:40:08,9.57,0.051,0.033,0.02,19.789,3.582,6.6
2025/12/19,10:45:08,9.56,0.051,0.033,0.02,19.803,3.592,6.6
2025/12/19,10:50:08,9.55,0.051,0.033,0.02,19.786,3.580,6.6
2025/12/19,10:55:08,9.54,0.051,0.033,0.02,19.789,3.582,6.6
2025/12/19,11:00:08,9.53,0.051,0.033,0.02,19.781,3.576,6.6
2025/12/19,11:05:08,9.52,0.051,0.033,0.02,19.783,3.578,6.6
2025/12/19,11:10:08,9.51,0.051,0.033,0.02,19.771,3.570,6.6
2025/12/19,11:15:08,9.50,0.051,0.033,0.02,19.762,3.563,6.6
2025/12/19,11:20:08,9.49,0.051,0.033,0.02,19.767,3.567,6.6
2025/12/19,11:25:08,9.49,0.051,0.033,0.02,19.751,3.556,6.6
2025/12/19,11:30:08,9.48,0.051,0.033,0.02,19.743,3.550,6.6
2025/12/19,11:35:08,9.47,0.051,0.033,0.02,19.725,3.537,6.6
2025/12/19,11:40:08,9.46,0.051,0.033,0.02,19.721,3.534,6.6
2025/12/19,11:45:08,9.45,0.051,0.033,0.02,19.713,3.529,6.6
2025/12/19,11:50:08,9.44,0.051,0.033,0.02,19.700,3.519,6.6
2025/12/19,11:55:08,9.44,0.051,0.033,0.02,19.680,3.505,6.6
2025/12/19,12:00:08,9.43,0.051,0.033,0.02,19.673,3.501,6.6
2025/12/19,12:05:08,9.42,0.051,0.033,0.02,19.660,3.491,6.6
2025/12/19,12:10:08,9.41,0.051,0.033,0.02,19.652,3.485,6.6
2025/12/19,12:15:08,9.40,0.051,0.033,0.02,19.639,3.476,6.6
2025/12/19,12:20:08,9.39,0.051,0.033,0.02,19.621,3.463,6.6
2025/12/19,12:25:08,9.39,0.051,0.033,0.02,19.603,3.451,6.6
2025/12/19,12:30:08,9.38,0.051,0.033,0.02,19.580,3.435,6.6
2025/12/19,12:35:08,9.36,0.051,0.033,0.02,19.580,3.435,6.6
2025/12/19,12:40:08,9.36,0.051,0.033,0.02,19.578,3.433,6.6
2025/12/19,12:45:08,9.34,0.051,0.033,0.02,19.546,3.411,6.6
2025/12/19,12:50:08,9.34,0.051,0.033,0.02,19.541,3.408,6.6
2025/12/19,12:55:08,9.33,0.051,0.033,0.02,19.526,3.397,6.6
2025/12/19,13:00:08,9.32,0.051,0.033,0.02,19.518,3.391,6.6
2025/12/19,13:05:08,9.31,0.051,0.033,0.02,19.503,3.381,6.6
2025/12/19,13:10:08,9.30,0.052,0.033,0.02,19.498,3.377,6.6
2025/12/19,13:15:08,9.29,0.051,0.033,0.02,19.488,3.370,6.6
2025/12/19,13:20:08,9.28,0.052,0.034,0.02,19.471,3.358,6.6
2025/12/19,13:25:08,9.27,0.052,0.034,0.02,19.471,3.358,6.6
2025/12/19,13:30:08,9.25,0.052,0.034,0.02,19.443,3.339,6.6
2025/12/19,13:35:08,9.24,0.052,0.034,0.02,19.438,3.335,6.6
2025/12/19,13:40:08,9.23,0.052,0.034,0.02,19.431,3.330,6.6
2025/12/19,13:45:08,9.22,0.052,0.034,0.02,19.419,3.322,6.6
2025/12/19,13:50:08,9.21,0.052,0.034,0.02,19.406,3.312,6.6
2025/12/19,13:55:08,9.20,0.052,0.034,0.02,19.406,3.312,6.6
2025/12/19,14:00:08,9.19,0.052,0.034,0.02,19.389,3.300,6.6
2025/12/19,14:05:08,9.18,0.052,0.034,0.02,19.384,3.297,6.6
2025/12/19,14:10:08,9.17,0.052,0.034,0.02,19.381,3.295,6.6
2025/12/19,14:15:08,9.17,0.052,0.034,0.02,19.364,3.283,6.6
2025/12/19,14:20:08,9.16,0.052,0.034,0.02,19.342,3.268,6.6
2025/12/19,14:25:08,9.15,0.052,0.034,0.02,19.342,3.268,6.6
2025/12/19,14:30:08,9.14,0.052,0.034,0.02,19.332,3.260,6.6
2025/12/19,14:35:08,9.13,0.052,0.034,0.02,19.318,3.250,6.6
2025/12/19,14:40:08,9.12,0.052,0.034,0.02,19.315,3.248,6.6
2025/12/19,14:45:08,9.11,0.052,0.034,0.02,19.294,3.234,6.6
2025/12/19,14:50:08,9.11,0.052,0.034,0.02,19.304,3.241,6.6
2025/12/19,14:55:08,9.10,0.052,0.034,0.02,19.281,3.224,6.6
2025/12/19,15:00:08,9.09,0.052,0.034,0.02,19.291,3.231,6.6
2025/12/19,15:05:08,9.08,0.052,0.034,0.02,19.273,3.219,6.6
2025/12/19,15:10:08,9.07,0.052,0.034,0.02,19.263,3.212,6.6
2025/12/19,15:15:08,9.06,0.052,0.034,0.02,19.262,3.211,6.6
2025/12/19,15:20:08,9.05,0.052,0.034,0.02,19.250,3.202,6.6
2025/12/19,15:25:08,9.04,0.052,0.034,0.02,19.236,3.193,6.6
2025/12/19,15:30:08,9.03,0.052,0.034,0.02,19.228,3.187,6.6
2025/12/19,15:35:08,9.02,0.052,0.034,0.02,19.220,3.181,6.6
2025/12/19,15:40:08,9.01,0.052,0.034,0.02,19.226,3.186,6.6
2025/12/19,15:45:08,9.00,0.052,0.034,0.02,19.221,3.182,6.6
2025/12/19,15:50:08,8.99,0.052,0.034,0.02,19.211,3.175,6.6
2025/12/19,15:55:08,8.99,0.052,0.034,0.02,19.204,3.170,6.6
2025/12/19,16:00:08,8.98,0.052,0.034,0.02,19.213,3.176,6.6
2025/12/19,16:05:08,8.97,0.052,0.034,0.02,19.199,3.167,6.6
2025/12/19,16:10:08,8.96,0.052,0.034,0.02,19.206,3.171,6.6
2025/12/19,16:15:08,8.95,0.052,0.034,0.02,19.202,3.168,6.6
2025/12/19,16:20:08,8.94,0.053,0.034,0.02,19.202,3.169,6.6
2025/12/19,16:25:08,8.93,0.053,0.034,0.02,19.210,3.174,6.6
2025/12/19,16:30:08,8.92,0.053,0.034,0.02,19.216,3.178,6.6
2025/12/19,16:35:08,8.91,0.053,0.034,0.02,19.214,3.178,6.6
2025/12/19,16:40:08,8.90,0.053,0.034,0.02,19.224,3.184,6.6
2025/12/19,16:45:08,8.89,0.053,0.034,0.02,19.228,3.187,6.6
2025/12/19,16:50:08,8.88,0.053,0.034,0.02,19.232,3.190,6.6
2025/12/19,16:55:08,8.88,0.053,0.034,0.02,19.242,3.197,6.6
2025/12/19,17:00:08,8.88,0.053,0.034,0.02,19.245,3.199,6.6
2025/12/19,17:05:08,8.86,0.053,0.034,0.02,19.266,3.213,6.6
2025/12/19,17:10:08,8.85,0.053,0.034,0.02,19.272,3.218,6.6
2025/12/19,17:15:08,8.85,0.053,0.034,0.02,19.282,3.225,6.6
2025/12/19,17:20:08,8.84,0.053,0.034,0.02,19.291,3.231,6.6
2025/12/19,17:25:08,8.83,0.053,0.034,0.02,19.307,3.242,6.6
2025/12/19,17:30:08,8.83,0.053,0.034,0.02,19.306,3.242,6.6
2025/12/19,17:35:08,8.82,0.053,0.034,0.02,19.325,3.255,6.6
2025/12/19,17:40:08,8.82,0.053,0.034,0.02,19.346,3.270,6.6
2025/12/19,17:45:08,8.81,0.053,0.034,0.02,19.363,3.282,6.6
2025/12/19,17:50:08,8.79,0.053,0.034,0.02,19.371,3.287,6.6
2025/12/19,17:55:08,8.77,0.053,0.034,0.02,19.407,3.313,6.6
2025/12/19,18:00:08,8.74,0.053,0.034,0.02,19.425,3.326,6.6
2025/12/19,18:05:08,8.73,0.053,0.034,0.02,19.435,3.332,6.6
2025/12/19,18:10:08,8.73,0.053,0.034,0.02,19.465,3.354,6.6
2025/12/19,18:15:08,8.73,0.053,0.034,0.02,19.484,3.367,6.6
2025/12/19,18:20:08,8.73,0.053,0.034,0.02,19.504,3.381,6.6
2025/12/19,18:25:08,8.73,0.053,0.035,0.02,19.509,3.385,6.6
2025/12/19,18:30:08,8.74,0.053,0.035,0.02,19.520,3.393,6.6
2025/12/19,18:35:08,8.73,0.053,0.035,0.02,19.546,3.411,6.6
2025/12/19,18:40:08,8.73,0.053,0.035,0.02,19.558,3.419,6.6
2025/12/19,18:45:08,8.71,0.053,0.035,0.02,19.574,3.431,6.6
2025/12/19,18:50:08,8.70,0.053,0.035,0.02,19.585,3.439,6.6
2025/12/19,18:55:08,8.69,0.053,0.035,0.02,19.595,3.445,6.6
2025/12/19,19:00:08,8.69,0.053,0.035,0.02,19.612,3.457,6.6
2025/12/19,19:05:08,8.69,0.053,0.035,0.02,19.628,3.469,6.6
2025/12/19,19:10:08,8.69,0.053,0.035,0.02,19.640,3.477,6.6
2025/12/19,19:15:08,8.69,0.053,0.035,0.02,19.650,3.484,6.6
2025/12/19,19:20:08,8.69,0.053,0.035,0.02,19.666,3.495,6.6
2025/12/19,19:25:08,8.70,0.053,0.035,0.02,19.680,3.505,6.6
2025/12/19,19:30:08,8.70,0.053,0.035,0.02,19.704,3.522,6.6
2025/12/19,19:35:08,8.70,0.053,0.035,0.02,19.705,3.523,6.6
2025/12/19,19:40:08,8.71,0.053,0.035,0.02,19.729,3.539,6.6
2025/12/19,19:45:08,8.70,0.053,0.035,0.02,19.741,3.548,6.6
2025/12/19,19:50:08,8.70,0.054,0.035,0.02,19.749,3.554,6.6
2025/12/19,19:55:08,8.71,0.053,0.035,0.02,19.764,3.564,6.6
2025/12/19,20:00:08,8.71,0.054,0.035,0.02,19.792,3.584,6.6
2025/12/19,20:05:08,8.71,0.054,0.035,0.02,19.794,3.586,6.6
2025/12/19,20:10:08,8.71,0.054,0.035,0.02,19.803,3.592,6.6
2025/12/19,20:15:08,8.71,0.054,0.035,0.02,19.820,3.604,6.6
2025/12/19,20:20:08,8.71,0.054,0.035,0.02,19.832,3.612,6.6
2025/12/19,20:25:08,8.72,0.054,0.035,0.02,19.844,3.621,6.6
2025/12/19,20:30:08,8.72,0.054,0.035,0.02,19.854,3.627,6.6
2025/12/19,20:35:08,8.72,0.054,0.035,0.02,19.873,3.641,6.6
2025/12/19,20:40:08,8.72,0.054,0.035,0.02,19.874,3.641,6.6
2025/12/19,20:45:08,8.72,0.054,0.035,0.02,19.878,3.645,6.6
2025/12/19,20:50:08,8.73,0.054,0.035,0.02,19.882,3.648,6.6
2025/12/19,20:55:08,8.73,0.054,0.035,0.02,19.899,3.660,6.6
2025/12/19,21:00:08,8.74,0.054,0.035,0.02,19.900,3.660,6.6
2025/12/19,21:05:08,8.74,0.054,0.035,0.02,19.909,3.666,6.6
2025/12/19,21:10:08,8.75,0.054,0.035,0.02,19.914,3.670,6.6
2025/12/19,21:15:08,8.75,0.054,0.035,0.02,19.922,3.675,6.6
2025/12/19,21:20:08,8.76,0.054,0.035,0.02,19.926,3.679,6.6
2025/12/19,21:25:08,8.72,0.054,0.035,0.02,19.940,3.688,6.6
2025/12/19,21:30:08,8.74,0.054,0.035,0.02,19.935,3.685,6.6
2025/12/19,21:35:08,8.74,0.054,0.035,0.02,19.950,3.695,6.6
2025/12/19,21:40:08,8.74,0.054,0.035,0.02,19.950,3.695,6.6
2025/12/19,21:45:08,8.74,0.054,0.035,0.02,19.951,3.696,6.6
2025/12/19,21:50:08,8.75,0.054,0.035,0.02,19.946,3.693,6.6
2025/12/19,21:55:08,8.74,0.054,0.035,0.02,19.947,3.693,6.6
2025/12/19,22:00:08,8.74,0.054,0.035,0.02,19.946,3.693,6.6
2025/12/19,22:05:08,8.74,0.054,0.035,0.02,19.939,3.688,6.6
2025/12/19,22:10:08,8.74,0.054,0.035,0.02,19.921,3.675,6.6
2025/12/19,22:15:08,8.75,0.054,0.035,0.02,19.917,3.672,6.6
2025/12/19,22:20:08,8.75,0.054,0.035,0.02,19.907,3.665,6.6
2025/12/19,22:25:08,8.75,0.054,0.035,0.02,19.897,3.658,6.6
2025/12/19,22:30:08,8.76,0.054,0.035,0.02,19.891,3.654,6.6
2025/12/19,22:35:08,8.76,0.054,0.035,0.02,19.885,3.649,6.6
2025/12/19,22:40:08,8.77,0.054,0.035,0.02,19.875,3.642,6.6
2025/12/19,22:45:08,8.77,0.054,0.035,0.02,19.857,3.630,6.6
2025/12/19,22:50:08,8.78,0.054,0.035,0.02,19.839,3.617,6.6
2025/12/19,22:55:08,8.78,0.054,0.035,0.02,19.817,3.601,6.6
2025/12/19,23:00:08,8.78,0.054,0.035,0.02,19.803,3.592,6.6
2025/12/19,23:05:08,8.78,0.054,0.035,0.02,19.783,3.577,6.6
2025/12/19,23:10:08,8.78,0.054,0.035,0.02,19.760,3.562,6.6
2025/12/19,23:15:08,8.79,0.054,0.035,0.02,19.734,3.543,6.6
2025/12/19,23:20:08,8.79,0.054,0.035,0.02,19.718,3.532,6.6
2025/12/19,23:25:08,8.79,0.054,0.035,0.02,19.698,3.518,6.6
2025/12/19,23:30:08,8.79,0.054,0.035,0.02,19.673,3.500,6.6
2025/12/19,23:35:08,8.79,0.054,0.035,0.02,19.636,3.474,6.6
2025/12/19,23:40:08,8.79,0.054,0.035,0.02,19.618,3.462,6.6
2025/12/19,23:45:08,8.80,0.054,0.035,0.02,19.597,3.447,6.6
2025/12/19,23:50:08,8.80,0.055,0.035,0.02,19.562,3.422,6.6
2025/12/19,23:55:08,8.80,0.055,0.035,0.02,19.542,3.408,6.6
2025/12/20,00:00:08,8.80,0.055,0.035,0.02,19.507,3.384,6.6
2025/12/20,00:05:08,8.80,0.055,0.035,0.02,19.478,3.363,6.6
2025/12/20,00:10:08,8.80,0.055,0.035,0.02,19.461,3.351,6.6
2025/12/20,00:15:08,8.80,0.055,0.035,0.02,19.433,3.331,6.6
2025/12/20,00:20:08,8.80,0.055,0.036,0.02,19.406,3.313,6.6
2025/12/20,00:25:08,8.80,0.055,0.035,0.02,19.384,3.297,6.6
2025/12/20,00:30:08,8.80,0.055,0.036,0.02,19.337,3.264,6.6
2025/12/20,00:35:08,8.80,0.055,0.036,0.02,19.323,3.254,6.6
2025/12/20,00:40:08,8.79,0.055,0.036,0.02,19.301,3.238,6.6
2025/12/20,00:45:08,8.79,0.055,0.036,0.02,19.275,3.220,6.6
2025/12/20,00:50:08,8.79,0.055,0.036,0.02,19.241,3.196,6.6
2025/12/20,00:55:08,8.79,0.055,0.036,0.02,19.227,3.186,6.6
2025/12/20,01:00:08,8.79,0.055,0.036,0.02,19.200,3.167,6.6
2025/12/20,01:05:08,8.78,0.055,0.036,0.02,19.181,3.154,6.6
2025/12/20,01:10:08,8.78,0.055,0.036,0.02,19.158,3.138,6.6
2025/12/20,01:15:08,8.78,0.055,0.036,0.02,19.134,3.121,6.6
2025/12/20,01:20:08,8.78,0.055,0.036,0.02,19.109,3.104,6.6
2025/12/20,01:25:08,8.78,0.055,0.036,0.02,19.084,3.086,6.6
2025/12/20,01:30:08,8.78,0.055,0.036,0.02,19.059,3.068,6.6
2025/12/20,01:35:08,8.78,0.055,0.036,0.02,19.063,3.071,6.6
2025/12/20,01:40:08,8.78,0.055,0.036,0.02,19.036,3.052,6.6
2025/12/20,01:45:08,8.78,0.055,0.036,0.02,19.002,3.028,6.6
2025/12/20,01:50:08,8.78,0.055,0.036,0.03,19.013,3.035,6.6
2025/12/20,01:55:08,8.78,0.055,0.036,0.02,18.985,3.016,6.6
2025/12/20,02:00:08,8.78,0.055,0.036,0.02,18.979,3.012,6.6
2025/12/20,02:05:08,8.77,0.055,0.036,0.02,18.954,2.994,6.6
2025/12/20,02:10:08,8.77,0.055,0.036,0.03,18.948,2.990,6.6
2025/12/20,02:15:08,8.77,0.055,0.036,0.03,18.929,2.976,6.6
2025/12/20,02:20:08,8.77,0.055,0.036,0.03,18.917,2.968,6.6
2025/12/20,02:25:08,8.77,0.055,0.036,0.03,18.917,2.968,6.6
2025/12/20,02:30:08,8.76,0.055,0.036,0.03,18.898,2.955,6.6
2025/12/20,02:35:08,8.76,0.055,0.036,0.03,18.888,2.948,6.6
